OID_,FID_FMWT19672022Cat_PairwiseClip,Year,SampleDate,SurveyNumber,StationCode,index,StationLat,StationLong,StartLat,StartLong,EndLat,EndLong,SampleTimeStart,DepthBottom,WaterTemperature,BottomTemperature,ConductivityTop,ConductivityBottom,Turbidity,Secchi,MeterStart,MeterEnd,MeterDiff,Volume,TideCode,TowDirectionCode,WeatherCode,Microcystis,WaveCode,Aequorea_spp,American_Shad,Arrow_Goby,Bat_Ray,Bay_Goby,Bay_Pipefish,Big_Skate,Bigscale_Logperch,Black_Crappie,Black_Perch,Bluegill,Broadnose_Sevengill_Shark,Brown_Bullhead,Brown_Smoothhound,California_Grunion,California_Halibut,California_Tonguefish,Chameleon_Goby,Channel_Catfish,Cheekspot_Goby,Chinook_Salmon,Chrysaora_fuscensens,Comb_Jelly,Common_Carp,Crangon_Shrimp,Delta_Smelt,Diamond_Turbot,Dwarf_Perch,English_Sole,Flatfish,Goby__unid_,Golden_Shiner,Goldfish,Green_Sturgeon,Green_Sunfish,Grey_Smoothhound,Hitch,Jacksmelt,Jellyfish,Largemouth_Bass,Leopard_Shark,Lingcod,Lizardfish,Longfin_Smelt,Maeotias,Mississippi_Grass_Shrimp,Mississippi_Silverside,Moon_Jellies,Mud_shrimp,Night_Smelt,Northern_Anchovy,Pacific_Electric_Ray,Pacific_Halibut,Pacific_Herring,Pacific_Lamprey,Pacific_Pompano,Pacific_Sanddab,Pacific_Sardine,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Palaemon_spp_,Pile_Perch,Plainfin_Midshipman,Polyorchis,Prickly_Sculpin,Rainwater_Killifish,Redear_Sunfish,Riffle_Sculpin,River_Lamprey,Rock_Sole,Rubberlip_Seaperch,Sacramento_Blackfish,Sacramento_Perch,Sacramento_Pikeminnow,Sacramento_Sucker,Sand_Sole,Scrippsia_pacifica,Shimofuri_Goby,Shiner_Perch,Shokihaze_Goby,Shrimp__unid_,Siberian_Prawn,Silver_Surfperch,Smelt_Family,Speckled_Sanddab,Spiny_Dogfish,Splittail,Spotfin_Surfperch,Spotted_Bass,Starry_Flounder,Steelhead,Striped_Bass_age_0,Striped_Bass_age_1,Striped_Bass_age_2,Striped_Bass_age_3_,Surf_Smelt,Threadfin_Shad,Threespine_Stickleback,Topsmelt,Tule_Perch,Unid,Wakasagi,Walleye_Surfperch,Warmouth,Western_Mosquitofish,White_Catfish,White_Crappie,White_Croaker,White_Sea_Bass,White_Seaperch,White_Sturgeon,Whitebait_Smelt,Wolf_Eel,Yellowfin_Goby,FID_RiskRegions_DWSC_Update_9292020,Subregion,area_km2,area_hecta,are_mi2,Shape_Leng
1487,16363,2011,11/21/2011 0:00:00,5,795,0,38.537700000000001,-121.584680000000006,38.53608,-121.58458,38.53203,-121.5845,13:05,41,13.400000000000000,13.3,913,901,21.9,0.420000000000000,214261,232865,18604,5349.4,4,2,3,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1488,16364,2011,11/21/2011 0:00:00,5,796,0,38.473869999999998,-121.584400000000002,38.474,-121.58422,38.47953,-121.58428,11:43,39,12.800000000000001,12.8,711,711,49.3,0.230000000000000,193625,214261,20636,5933.7,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1489,16365,2011,11/21/2011 0:00:00,5,797,0,38.404620000000001,-121.615600000000001,38.40786,-121.61453,38.41447,-121.61083,10:44,34,12.500000000000000,12.5,527,544,75.5,0.210000000000000,171306,193625,22319,6417.6,4,1,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1490,16411,2011,12/12/2011 0:00:00,6,713,0,38.207120000000003,-121.660079999999994,38.20503,-121.65906,38.20561,-121.65917,10:11,40,8.800000000000001,8.7,160,170,11.4,0.960000000000000,669091,686177,17086,4912.9,2,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1491,16412,2011,12/12/2011 0:00:00,6,715,0,38.222949999999997,-121.673620000000000,38.22094,-121.67314,38.21992,-121.67203,09:49,43,8.699999999999999,8.6,164,195,11.1,0.900000000000000,651015,669091,18076,5197.6,2,2,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1492,16413,2011,12/12/2011 0:00:00,6,716,0,38.237870000000001,-121.684380000000004,38.23875,-121.68542,38.23869,-121.68472,08:26,40,8.600000000000000,8.4,193,356,13.8,0.750000000000000,609291,626390,17099,4916.7,2,2,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1493,16414,2011,12/12/2011 0:00:00,6,721,0,38.268149999999999,-121.702770000000001,38.27031,-121.70497,38.26603,-121.69922,09:19,12,8.199999999999999,8.1,254,259,19.8,0.520000000000000,626395,651015,24620,7079.3,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1494,16451,2011,12/16/2011 0:00:00,6,719,0,38.334280000000000,-121.647329999999997,38.33231,-121.64806,38.32756,-121.64903,10:09,36,8.900000000000000,8.8,309,332,37.8,0.320000000000000,590105,608401,18296,5260.9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1495,16452,2011,12/16/2011 0:00:00,6,723,0,38.236150000000002,-121.673479999999998,38.23739,-121.67336,38.24194,-121.67197,09:14,37,8.600000000000000,8.4,166,160,10.1,0.830000000000000,572572,590105,17533,5041.4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1496,16453,2011,12/16/2011 0:00:00,6,795,0,38.537700000000001,-121.584680000000006,38.54728,-121.58236,38.55053,-121.58061,13:04,37,10.400000000000000,10.6,1028,1028,9.4,0.770000000000000,643306,661443,18137,5215.1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1497,16454,2011,12/16/2011 0:00:00,6,796,0,38.473869999999998,-121.584400000000002,38.47428,-121.58436,38.47728,-121.58419,11:57,38,9.500000000000000,9.5,739,747,37.8,0.240000000000000,625368,643306,17938,5157.9,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1498,16455,2011,12/16/2011 0:00:00,6,797,0,38.404620000000001,-121.615600000000001,38.40586,-121.61514,38.40867,-121.61372,11:01,38,9.100000000000000,9.1,517,568,72.7,0.170000000000000,608401,625368,16967,4878.7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,North Delta,448,44800,173,1.533990404880000
1499,16502,2012,9/12/2012 0:00:00,3,713,0,38.207120000000003,-121.660079999999994,38.20956,-121.66358,38.21581,-121.67017,13:02,41,20.500000000000000,21.7,196,199,7.8,1.110000000000000,444471,459990,15519,4462.4,4,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1500,16503,2012,9/12/2012 0:00:00,3,715,0,38.222949999999997,-121.673620000000000,38.22619,-121.67492,38.23383,-121.67789,13:24,43,20.800000000000001,21.2,194,196,7.4,1.100000000000000,459990,474733,14743,4239.2,4,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1501,16504,2012,9/12/2012 0:00:00,3,716,0,38.237870000000001,-121.684380000000004,38.24433,-121.68692,38.25328,-121.69164,13:44,64,20.600000000000001,21.1,203,202,8.9,1.030000000000000,474733,493749,19016,5467.9,4,1,1,1,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1502,16505,2012,9/12/2012 0:00:00,3,721,0,38.268149999999999,-121.702770000000001,38.26978,-121.70383,38.27311,-121.7065,14:41,10,20.899999999999999,20.6,232,238,17.5,0.440000000000000,493749,507011,13262,3813.4,4,1,1,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1503,16541,2012,9/19/2012 0:00:00,3,719,0,38.334280000000000,-121.647329999999997,38.33492,-121.64717,38.33781,-121.64636,09:14,33,20.000000000000000,19.5,361,361,21,0.480000000000000,60790,78408,17618,5065.9,2,2,1,6,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1504,16542,2012,9/19/2012 0:00:00,3,723,0,38.236150000000002,-121.673479999999998,38.24389,-121.67658,38.24314,-121.67031,08:09,32,19.100000000000001,18.9,201,205,8.8,1.110000000000000,44476,60790,16314,4690.9,2,2,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1505,16543,2012,9/19/2012 0:00:00,3,795,0,38.537700000000001,-121.584680000000006,,,,,11:32,37,22.399999999999999,,1000,1003,15,0.500000000000000,111645,128147,16502,4745,2,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1506,16544,2012,9/19/2012 0:00:00,3,796,0,38.473869999999998,-121.584400000000002,38.47475,-121.58436,38.47761,-121.58442,10:59,35,21.199999999999999,20.9,910,890,23.5,0.420000000000000,95841,111645,15804,4544.3,2,2,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1507,16545,2012,9/19/2012 0:00:00,3,797,0,38.404620000000001,-121.615600000000001,38.40539,-121.61531,38.40775,-121.61389,09:48,32,19.699999999999999,19.1,623,626,38.2,0.260000000000000,78408,95381,16973,4880.4,2,2,1,1,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1508,16592,2012,10/15/2012 0:00:00,4,713,0,38.207120000000003,-121.660079999999994,38.20631,-121.66,38.20414,-121.65908,13:48,41,17.899999999999999,18.1,146,142,15,0.550000000000000,67930,85631,17701,5089.8,4,2,1,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1509,16593,2012,10/15/2012 0:00:00,4,715,0,38.222949999999997,-121.673620000000000,38.22297,-121.67353,38.22542,-121.67442,14:17,43,18.199999999999999,18,147,141,22.1,0.500000000000000,85631,104465,18834,5415.5,4,2,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1510,16594,2012,10/15/2012 0:00:00,4,716,0,38.237870000000001,-121.684380000000004,38.23936,-121.68544,38.2395,-121.68531,14:40,36,17.899999999999999,18.2,155,154,23.5,0.450000000000000,104465,121478,17013,4891.9,4,2,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1511,16595,2012,10/15/2012 0:00:00,4,721,0,38.268149999999999,-121.702770000000001,38.26858,-121.70308,38.26381,-121.69728,15:41,14,20.100000000000001,18.5,190,183,27.4,0.500000000000000,121478,143395,21917,6302,4,2,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1512,16624,2012,10/18/2012 0:00:00,4,719,0,38.334280000000000,-121.647329999999997,38.33517,-121.64719,38.34433,-121.64389,09:31,35,18.600000000000001,18.6,327,347,25.9,0.390000000000000,616832,631100,14268,4102.6,2,2,1,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1513,16625,2012,10/18/2012 0:00:00,4,723,0,38.236150000000002,-121.673479999999998,38.23864,-121.67281,38.24897,-121.67556,08:22,40,17.800000000000001,17.6,146,148,12.8,0.840000000000000,604649,616832,12183,3503.1,2,2,1,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1514,16626,2012,10/18/2012 0:00:00,4,795,0,38.537700000000001,-121.584680000000006,38.53828,-121.58458,38.54172,-121.58453,11:58,38,21.100000000000001,20.2,949,938,10.1,0.670000000000000,663100,680172,17072,4908.9,2,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1515,16627,2012,10/18/2012 0:00:00,4,796,0,38.473869999999998,-121.584400000000002,38.47611,-121.58417,38.48683,-121.5855,11:25,34,20.300000000000001,20,838,826,21.4,0.390000000000000,646978,663100,16122,4635.7,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1516,16628,2012,10/18/2012 0:00:00,4,797,0,38.404620000000001,-121.615600000000001,38.40625,-121.61517,38.40844,-121.61422,10:13,34,19.199999999999999,19,592,598,35.4,0.300000000000000,631100,646978,15878,4565.6,2,2,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1517,16710,2012,11/14/2012 0:00:00,5,713,0,38.207120000000003,-121.660079999999994,38.20517,-121.65908,38.20631,-121.65906,13:20,41,14.100000000000000,14.1,174,176,11,0.880000000000000,282422,296418,13996,4024.4,4,2,1,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1518,16711,2012,11/14/2012 0:00:00,5,715,0,38.222949999999997,-121.673620000000000,38.22475,-121.67408,38.22658,-121.67483,13:43,46,14.100000000000000,14.5,177,170,9.4,0.850000000000000,296418,311427,15009,4315.7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1519,16712,2012,11/14/2012 0:00:00,5,716,0,38.237870000000001,-121.684380000000004,38.23856,-121.68444,38.23928,-121.68503,14:05,46,14.000000000000000,14.1,181,174,10.7,0.900000000000000,311427,325145,13718,3944.5,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
1520,16713,2012,11/14/2012 0:00:00,5,721,0,38.268149999999999,-121.702770000000001,38.26942,-121.70406,38.26706,-121.70058,15:00,12,14.500000000000000,14.1,216,179,13.7,0.550000000000000,325145,341452,16307,4688.9,4,2,1,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,North Delta,448,44800,173,1.533990404880000
